State,Year,Month,Indicator,Data Value,State Name,Date,Date_parsed
CA,2016,April,Number of Drug Overdose Deaths,4795.0,California,April 2016,2016-04-01
CA,2016,August,Number of Drug Overdose Deaths,4791.0,California,August 2016,2016-08-01
CA,2016,December,Number of Drug Overdose Deaths,4755.0,California,December 2016,2016-12-01
CA,2016,February,Number of Drug Overdose Deaths,4745.0,California,February 2016,2016-02-01
CA,2016,January,Number of Drug Overdose Deaths,4745.0,California,January 2016,2016-01-01
CA,2016,July,Number of Drug Overdose Deaths,4816.0,California,July 2016,2016-07-01
CA,2016,June,Number of Drug Overdose Deaths,4844.0,California,June 2016,2016-06-01
CA,2016,March,Number of Drug Overdose Deaths,4768.0,California,March 2016,2016-03-01
CA,2016,May,Number of Drug Overdose Deaths,4811.0,California,May 2016,2016-05-01
CA,2016,November,Number of Drug Overdose Deaths,4709.0,California,November 2016,2016-11-01
CA,2016,October,Number of Drug Overdose Deaths,4659.0,California,October 2016,2016-10-01
CA,2016,September,Number of Drug Overdose Deaths,4716.0,California,September 2016,2016-09-01
CA,2017,April,Number of Drug Overdose Deaths,4714.0,California,April 2017,2017-04-01
CA,2017,August,Number of Drug Overdose Deaths,4900.0,California,August 2017,2017-08-01
CA,2017,December,Number of Drug Overdose Deaths,5028.0,California,December 2017,2017-12-01
CA,2017,February,Number of Drug Overdose Deaths,4724.0,California,February 2017,2017-02-01
CA,2017,January,Number of Drug Overdose Deaths,4771.0,California,January 2017,2017-01-01
CA,2017,July,Number of Drug Overdose Deaths,4870.0,California,July 2017,2017-07-01
CA,2017,June,Number of Drug Overdose Deaths,4808.0,California,June 2017,2017-06-01
CA,2017,March,Number of Drug Overdose Deaths,4721.0,California,March 2017,2017-03-01
CA,2017,May,Number of Drug Overdose Deaths,4761.0,California,May 2017,2017-05-01
CA,2017,November,Number of Drug Overdose Deaths,5059.0,California,November 2017,2017-11-01
CA,2017,October,Number of Drug Overdose Deaths,5078.0,California,October 2017,2017-10-01
CA,2017,September,Number of Drug Overdose Deaths,4972.0,California,September 2017,2017-09-01
CA,2018,April,Number of Drug Overdose Deaths,5201.0,California,April 2018,2018-04-01
CA,2018,August,Number of Drug Overdose Deaths,5289.0,California,August 2018,2018-08-01
CA,2018,December,Number of Drug Overdose Deaths,5494.0,California,December 2018,2018-12-01
CA,2018,February,Number of Drug Overdose Deaths,5174.0,California,February 2018,2018-02-01
CA,2018,January,Number of Drug Overdose Deaths,5092.0,California,January 2018,2018-01-01
CA,2018,July,Number of Drug Overdose Deaths,5209.0,California,July 2018,2018-07-01
CA,2018,June,Number of Drug Overdose Deaths,5192.0,California,June 2018,2018-06-01
CA,2018,March,Number of Drug Overdose Deaths,5195.0,California,March 2018,2018-03-01
CA,2018,May,Number of Drug Overdose Deaths,5164.0,California,May 2018,2018-05-01
CA,2018,November,Number of Drug Overdose Deaths,5400.0,California,November 2018,2018-11-01
CA,2018,October,Number of Drug Overdose Deaths,5370.0,California,October 2018,2018-10-01
CA,2018,September,Number of Drug Overdose Deaths,5341.0,California,September 2018,2018-09-01
CA,2019,April,Number of Drug Overdose Deaths,5700.0,California,April 2019,2019-04-01
CA,2019,August,Number of Drug Overdose Deaths,6041.0,California,August 2019,2019-08-01
CA,2019,December,Number of Drug Overdose Deaths,6363.0,California,December 2019,2019-12-01
CA,2019,February,Number of Drug Overdose Deaths,5555.0,California,February 2019,2019-02-01
CA,2019,January,Number of Drug Overdose Deaths,5515.0,California,January 2019,2019-01-01
CA,2019,July,Number of Drug Overdose Deaths,5945.0,California,July 2019,2019-07-01
CA,2019,June,Number of Drug Overdose Deaths,5883.0,California,June 2019,2019-06-01
CA,2019,March,Number of Drug Overdose Deaths,5623.0,California,March 2019,2019-03-01
CA,2019,May,Number of Drug Overdose Deaths,5801.0,California,May 2019,2019-05-01
CA,2019,November,Number of Drug Overdose Deaths,6285.0,California,November 2019,2019-11-01
CA,2019,October,Number of Drug Overdose Deaths,6133.0,California,October 2019,2019-10-01
CA,2019,September,Number of Drug Overdose Deaths,6091.0,California,September 2019,2019-09-01
CA,2020,April,Number of Drug Overdose Deaths,6961.0,California,April 2020,2020-04-01
CA,2020,August,Number of Drug Overdose Deaths,8220.0,California,August 2020,2020-08-01
CA,2020,December,Number of Drug Overdose Deaths,9207.0,California,December 2020,2020-12-01
CA,2020,February,Number of Drug Overdose Deaths,6591.0,California,February 2020,2020-02-01
CA,2020,January,Number of Drug Overdose Deaths,6455.0,California,January 2020,2020-01-01
CA,2020,July,Number of Drug Overdose Deaths,7793.0,California,July 2020,2020-07-01
CA,2020,June,Number of Drug Overdose Deaths,7444.0,California,June 2020,2020-06-01
CA,2020,March,Number of Drug Overdose Deaths,6746.0,California,March 2020,2020-03-01
CA,2020,May,Number of Drug Overdose Deaths,7224.0,California,May 2020,2020-05-01
CA,2020,November,Number of Drug Overdose Deaths,8940.0,California,November 2020,2020-11-01
CA,2020,October,Number of Drug Overdose Deaths,8749.0,California,October 2020,2020-10-01
CA,2020,September,Number of Drug Overdose Deaths,8480.0,California,September 2020,2020-09-01
CA,2021,February,Number of Drug Overdose Deaths,9631.0,California,February 2021,2021-02-01
CA,2021,January,Number of Drug Overdose Deaths,9530.0,California,January 2021,2021-01-01
CA,2021,March,Number of Drug Overdose Deaths,9758.0,California,March 2021,2021-03-01
CO,2015,April,Number of Drug Overdose Deaths,950.0,Colorado,April 2015,2015-04-01
CO,2015,August,Number of Drug Overdose Deaths,928.0,Colorado,August 2015,2015-08-01
CO,2015,December,Number of Drug Overdose Deaths,913.0,Colorado,December 2015,2015-12-01
CO,2015,February,Number of Drug Overdose Deaths,932.0,Colorado,February 2015,2015-02-01
CO,2015,January,Number of Drug Overdose Deaths,923.0,Colorado,January 2015,2015-01-01
CO,2015,July,Number of Drug Overdose Deaths,918.0,Colorado,July 2015,2015-07-01
CO,2015,June,Number of Drug Overdose Deaths,921.0,Colorado,June 2015,2015-06-01
CO,2015,March,Number of Drug Overdose Deaths,939.0,Colorado,March 2015,2015-03-01
CO,2015,May,Number of Drug Overdose Deaths,927.0,Colorado,May 2015,2015-05-01
CO,2015,November,Number of Drug Overdose Deaths,908.0,Colorado,November 2015,2015-11-01
CO,2015,October,Number of Drug Overdose Deaths,915.0,Colorado,October 2015,2015-10-01
CO,2015,September,Number of Drug Overdose Deaths,917.0,Colorado,September 2015,2015-09-01
CO,2016,April,Number of Drug Overdose Deaths,894.0,Colorado,April 2016,2016-04-01
CO,2016,August,Number of Drug Overdose Deaths,934.0,Colorado,August 2016,2016-08-01
CO,2016,December,Number of Drug Overdose Deaths,965.0,Colorado,December 2016,2016-12-01
CO,2016,February,Number of Drug Overdose Deaths,912.0,Colorado,February 2016,2016-02-01
CO,2016,January,Number of Drug Overdose Deaths,913.0,Colorado,January 2016,2016-01-01
CO,2016,July,Number of Drug Overdose Deaths,928.0,Colorado,July 2016,2016-07-01
CO,2016,June,Number of Drug Overdose Deaths,935.0,Colorado,June 2016,2016-06-01
CO,2016,March,Number of Drug Overdose Deaths,908.0,Colorado,March 2016,2016-03-01
CO,2016,May,Number of Drug Overdose Deaths,915.0,Colorado,May 2016,2016-05-01
CO,2016,November,Number of Drug Overdose Deaths,952.0,Colorado,November 2016,2016-11-01
CO,2016,October,Number of Drug Overdose Deaths,948.0,Colorado,October 2016,2016-10-01
CO,2016,September,Number of Drug Overdose Deaths,933.0,Colorado,September 2016,2016-09-01
CO,2017,April,Number of Drug Overdose Deaths,989.0,Colorado,April 2017,2017-04-01
CO,2017,August,Number of Drug Overdose Deaths,1019.0,Colorado,August 2017,2017-08-01
CO,2017,December,Number of Drug Overdose Deaths,1040.0,Colorado,December 2017,2017-12-01
CO,2017,February,Number of Drug Overdose Deaths,967.0,Colorado,February 2017,2017-02-01
CO,2017,January,Number of Drug Overdose Deaths,977.0,Colorado,January 2017,2017-01-01
CO,2017,July,Number of Drug Overdose Deaths,1013.0,Colorado,July 2017,2017-07-01
CO,2017,June,Number of Drug Overdose Deaths,997.0,Colorado,June 2017,2017-06-01
CO,2017,March,Number of Drug Overdose Deaths,964.0,Colorado,March 2017,2017-03-01
CO,2017,May,Number of Drug Overdose Deaths,983.0,Colorado,May 2017,2017-05-01
CO,2017,November,Number of Drug Overdose Deaths,1046.0,Colorado,November 2017,2017-11-01
CO,2017,October,Number of Drug Overdose Deaths,1027.0,Colorado,October 2017,2017-10-01
CO,2017,September,Number of Drug Overdose Deaths,1024.0,Colorado,September 2017,2017-09-01
CO,2018,April,Number of Drug Overdose Deaths,1048.0,Colorado,April 2018,2018-04-01
CO,2018,August,Number of Drug Overdose Deaths,1027.0,Colorado,August 2018,2018-08-01
CO,2018,December,Number of Drug Overdose Deaths,1004.0,Colorado,December 2018,2018-12-01
CO,2018,February,Number of Drug Overdose Deaths,1053.0,Colorado,February 2018,2018-02-01
CO,2018,January,Number of Drug Overdose Deaths,1048.0,Colorado,January 2018,2018-01-01
CO,2018,July,Number of Drug Overdose Deaths,1035.0,Colorado,July 2018,2018-07-01
CO,2018,June,Number of Drug Overdose Deaths,1035.0,Colorado,June 2018,2018-06-01
CO,2018,March,Number of Drug Overdose Deaths,1068.0,Colorado,March 2018,2018-03-01
CO,2018,May,Number of Drug Overdose Deaths,1058.0,Colorado,May 2018,2018-05-01
CO,2018,November,Number of Drug Overdose Deaths,991.0,Colorado,November 2018,2018-11-01
CO,2018,October,Number of Drug Overdose Deaths,1018.0,Colorado,October 2018,2018-10-01
CO,2018,September,Number of Drug Overdose Deaths,1017.0,Colorado,September 2018,2018-09-01
CO,2019,April,Number of Drug Overdose Deaths,994.0,Colorado,April 2019,2019-04-01
CO,2019,August,Number of Drug Overdose Deaths,1017.0,Colorado,August 2019,2019-08-01
CO,2019,December,Number of Drug Overdose Deaths,1100.0,Colorado,December 2019,2019-12-01
CO,2019,February,Number of Drug Overdose Deaths,999.0,Colorado,February 2019,2019-02-01
CO,2019,January,Number of Drug Overdose Deaths,992.0,Colorado,January 2019,2019-01-01
CO,2019,July,Number of Drug Overdose Deaths,1008.0,Colorado,July 2019,2019-07-01
CO,2019,June,Number of Drug Overdose Deaths,1007.0,Colorado,June 2019,2019-06-01
CO,2019,March,Number of Drug Overdose Deaths,989.0,Colorado,March 2019,2019-03-01
CO,2019,May,Number of Drug Overdose Deaths,992.0,Colorado,May 2019,2019-05-01
CO,2019,November,Number of Drug Overdose Deaths,1072.0,Colorado,November 2019,2019-11-01
CO,2019,October,Number of Drug Overdose Deaths,1054.0,Colorado,October 2019,2019-10-01
CO,2019,September,Number of Drug Overdose Deaths,1038.0,Colorado,September 2019,2019-09-01
CO,2020,April,Number of Drug Overdose Deaths,1230.0,Colorado,April 2020,2020-04-01
CO,2020,August,Number of Drug Overdose Deaths,1438.0,Colorado,August 2020,2020-08-01
CO,2020,December,Number of Drug Overdose Deaths,1512.0,Colorado,December 2020,2020-12-01
CO,2020,February,Number of Drug Overdose Deaths,1131.0,Colorado,February 2020,2020-02-01
CO,2020,January,Number of Drug Overdose Deaths,1120.0,Colorado,January 2020,2020-01-01
CO,2020,July,Number of Drug Overdose Deaths,1375.0,Colorado,July 2020,2020-07-01
CO,2020,June,Number of Drug Overdose Deaths,1321.0,Colorado,June 2020,2020-06-01
CO,2020,March,Number of Drug Overdose Deaths,1174.0,Colorado,March 2020,2020-03-01
CO,2020,May,Number of Drug Overdose Deaths,1296.0,Colorado,May 2020,2020-05-01
CO,2020,November,Number of Drug Overdose Deaths,1519.0,Colorado,November 2020,2020-11-01
CO,2020,October,Number of Drug Overdose Deaths,1490.0,Colorado,October 2020,2020-10-01
CO,2020,September,Number of Drug Overdose Deaths,1479.0,Colorado,September 2020,2020-09-01
CO,2021,February,Number of Drug Overdose Deaths,1583.0,Colorado,February 2021,2021-02-01
CO,2021,January,Number of Drug Overdose Deaths,1557.0,Colorado,January 2021,2021-01-01
CO,2021,March,Number of Drug Overdose Deaths,1633.0,Colorado,March 2021,2021-03-01
CT,2015,April,Number of Drug Overdose Deaths,650.0,Connecticut,April 2015,2015-04-01
CT,2015,August,Number of Drug Overdose Deaths,728.0,Connecticut,August 2015,2015-08-01
CT,2015,December,Number of Drug Overdose Deaths,799.0,Connecticut,December 2015,2015-12-01
CT,2015,February,Number of Drug Overdose Deaths,633.0,Connecticut,February 2015,2015-02-01
CT,2015,January,Number of Drug Overdose Deaths,631.0,Connecticut,January 2015,2015-01-01
CT,2015,July,Number of Drug Overdose Deaths,722.0,Connecticut,July 2015,2015-07-01
CT,2015,June,Number of Drug Overdose Deaths,670.0,Connecticut,June 2015,2015-06-01
CT,2015,March,Number of Drug Overdose Deaths,639.0,Connecticut,March 2015,2015-03-01
CT,2015,May,Number of Drug Overdose Deaths,652.0,Connecticut,May 2015,2015-05-01
CT,2015,November,Number of Drug Overdose Deaths,800.0,Connecticut,November 2015,2015-11-01
CT,2015,October,Number of Drug Overdose Deaths,779.0,Connecticut,October 2015,2015-10-01
CT,2015,September,Number of Drug Overdose Deaths,748.0,Connecticut,September 2015,2015-09-01
CT,2016,April,Number of Drug Overdose Deaths,869.0,Connecticut,April 2016,2016-04-01
CT,2016,August,Number of Drug Overdose Deaths,928.0,Connecticut,August 2016,2016-08-01
CT,2016,December,Number of Drug Overdose Deaths,974.0,Connecticut,December 2016,2016-12-01
CT,2016,February,Number of Drug Overdose Deaths,836.0,Connecticut,February 2016,2016-02-01
CT,2016,January,Number of Drug Overdose Deaths,824.0,Connecticut,January 2016,2016-01-01
CT,2016,July,Number of Drug Overdose Deaths,906.0,Connecticut,July 2016,2016-07-01
CT,2016,June,Number of Drug Overdose Deaths,909.0,Connecticut,June 2016,2016-06-01
CT,2016,March,Number of Drug Overdose Deaths,849.0,Connecticut,March 2016,2016-03-01
CT,2016,May,Number of Drug Overdose Deaths,895.0,Connecticut,May 2016,2016-05-01
CT,2016,November,Number of Drug Overdose Deaths,939.0,Connecticut,November 2016,2016-11-01
CT,2016,October,Number of Drug Overdose Deaths,918.0,Connecticut,October 2016,2016-10-01
CT,2016,September,Number of Drug Overdose Deaths,929.0,Connecticut,September 2016,2016-09-01
CT,2017,April,Number of Drug Overdose Deaths,1018.0,Connecticut,April 2017,2017-04-01
CT,2017,August,Number of Drug Overdose Deaths,1081.0,Connecticut,August 2017,2017-08-01
CT,2017,December,Number of Drug Overdose Deaths,1080.0,Connecticut,December 2017,2017-12-01
CT,2017,February,Number of Drug Overdose Deaths,994.0,Connecticut,February 2017,2017-02-01
CT,2017,January,Number of Drug Overdose Deaths,985.0,Connecticut,January 2017,2017-01-01
CT,2017,July,Number of Drug Overdose Deaths,1074.0,Connecticut,July 2017,2017-07-01
CT,2017,June,Number of Drug Overdose Deaths,1056.0,Connecticut,June 2017,2017-06-01
CT,2017,March,Number of Drug Overdose Deaths,1019.0,Connecticut,March 2017,2017-03-01
CT,2017,May,Number of Drug Overdose Deaths,1046.0,Connecticut,May 2017,2017-05-01
CT,2017,November,Number of Drug Overdose Deaths,1066.0,Connecticut,November 2017,2017-11-01
CT,2017,October,Number of Drug Overdose Deaths,1092.0,Connecticut,October 2017,2017-10-01
CT,2017,September,Number of Drug Overdose Deaths,1083.0,Connecticut,September 2017,2017-09-01
CT,2018,April,Number of Drug Overdose Deaths,1065.0,Connecticut,April 2018,2018-04-01
CT,2018,August,Number of Drug Overdose Deaths,1063.0,Connecticut,August 2018,2018-08-01
CT,2018,December,Number of Drug Overdose Deaths,1070.0,Connecticut,December 2018,2018-12-01
CT,2018,February,Number of Drug Overdose Deaths,1058.0,Connecticut,February 2018,2018-02-01
CT,2018,January,Number of Drug Overdose Deaths,1053.0,Connecticut,January 2018,2018-01-01
CT,2018,July,Number of Drug Overdose Deaths,1066.0,Connecticut,July 2018,2018-07-01
CT,2018,June,Number of Drug Overdose Deaths,1069.0,Connecticut,June 2018,2018-06-01
CT,2018,March,Number of Drug Overdose Deaths,1065.0,Connecticut,March 2018,2018-03-01
CT,2018,May,Number of Drug Overdose Deaths,1052.0,Connecticut,May 2018,2018-05-01
CT,2018,November,Number of Drug Overdose Deaths,1097.0,Connecticut,November 2018,2018-11-01
CT,2018,October,Number of Drug Overdose Deaths,1081.0,Connecticut,October 2018,2018-10-01
CT,2018,September,Number of Drug Overdose Deaths,1083.0,Connecticut,September 2018,2018-09-01
CT,2019,April,Number of Drug Overdose Deaths,1080.0,Connecticut,April 2019,2019-04-01
CT,2019,August,Number of Drug Overdose Deaths,1183.0,Connecticut,August 2019,2019-08-01
CT,2019,December,Number of Drug Overdose Deaths,1231.0,Connecticut,December 2019,2019-12-01
CT,2019,February,Number of Drug Overdose Deaths,1080.0,Connecticut,February 2019,2019-02-01
CT,2019,January,Number of Drug Overdose Deaths,1087.0,Connecticut,January 2019,2019-01-01
CT,2019,July,Number of Drug Overdose Deaths,1130.0,Connecticut,July 2019,2019-07-01
CT,2019,June,Number of Drug Overdose Deaths,1102.0,Connecticut,June 2019,2019-06-01
CT,2019,March,Number of Drug Overdose Deaths,1074.0,Connecticut,March 2019,2019-03-01
CT,2019,May,Number of Drug Overdose Deaths,1093.0,Connecticut,May 2019,2019-05-01
CT,2019,November,Number of Drug Overdose Deaths,1197.0,Connecticut,November 2019,2019-11-01
CT,2019,October,Number of Drug Overdose Deaths,1189.0,Connecticut,October 2019,2019-10-01
CT,2019,September,Number of Drug Overdose Deaths,1185.0,Connecticut,September 2019,2019-09-01
CT,2020,April,Number of Drug Overdose Deaths,1333.0,Connecticut,April 2020,2020-04-01
CT,2020,August,Number of Drug Overdose Deaths,1324.0,Connecticut,August 2020,2020-08-01
CT,2020,December,Number of Drug Overdose Deaths,1385.0,Connecticut,December 2020,2020-12-01
CT,2020,February,Number of Drug Overdose Deaths,1276.0,Connecticut,February 2020,2020-02-01
CT,2020,January,Number of Drug Overdose Deaths,1263.0,Connecticut,January 2020,2020-01-01
CT,2020,July,Number of Drug Overdose Deaths,1362.0,Connecticut,July 2020,2020-07-01
CT,2020,June,Number of Drug Overdose Deaths,1348.0,Connecticut,June 2020,2020-06-01
CT,2020,March,Number of Drug Overdose Deaths,1288.0,Connecticut,March 2020,2020-03-01
CT,2020,May,Number of Drug Overdose Deaths,1348.0,Connecticut,May 2020,2020-05-01
CT,2020,November,Number of Drug Overdose Deaths,1368.0,Connecticut,November 2020,2020-11-01
CT,2020,October,Number of Drug Overdose Deaths,1364.0,Connecticut,October 2020,2020-10-01
CT,2020,September,Number of Drug Overdose Deaths,1353.0,Connecticut,September 2020,2020-09-01
CT,2021,February,Number of Drug Overdose Deaths,1403.0,Connecticut,February 2021,2021-02-01
CT,2021,January,Number of Drug Overdose Deaths,1385.0,Connecticut,January 2021,2021-01-01
CT,2021,March,Number of Drug Overdose Deaths,1413.0,Connecticut,March 2021,2021-03-01
DC,2015,April,Number of Drug Overdose Deaths,113.0,District of Columbia,April 2015,2015-04-01
DC,2015,August,Number of Drug Overdose Deaths,115.0,District of Columbia,August 2015,2015-08-01
DC,2015,December,Number of Drug Overdose Deaths,144.0,District of Columbia,December 2015,2015-12-01
DC,2015,February,Number of Drug Overdose Deaths,113.0,District of Columbia,February 2015,2015-02-01
